
Cidade: 78859, Zona: 0008, Seção: 0021
4,Votos nominais,273
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,22
8,Total Apurado,311

Cidade: 78859, Zona: 0199, Seção: 0163
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,144
2,55 NINA SINGER,92
3,Eleitores Aptos,372
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,11
8,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0164
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,89
2,55 NINA SINGER,147
3,Eleitores Aptos,333
4,Votos nominais,239
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,17
8,Total Apurado,265

Cidade: 78859, Zona: 0199, Seção: 0165
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,83
2,55 NINA SINGER,141
3,Eleitores Aptos,364
4,Votos nominais,235
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,19
8,Total Apurado,270

Cidade: 78859, Zona: 0199, Seção: 0166
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,10
2,44 GERALDO MENDES,119
3,55 NINA SINGER,135
4,Eleitores Aptos,375
5,Votos nominais,264
6,Votos de legenda,0
7,Votos em branco,7
8,Votos Nulos,11
9,Total Apurado,282

Cidade: 78859, Zona: 0199, Seção: 0167
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,136
2,55 NINA SINGER,95
3,Eleitores Aptos,369
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,12
8,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0168
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,104
2,55 NINA SINGER,116
3,Eleitores Aptos,337
4,Votos nominais,229
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,12
8,Total Apurado,253

Cidade: 78859, Zona: 0199, Seção: 0169
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,135
2,55 NINA SINGER,116
3,Eleitores Aptos,382
4,Votos nominais,263
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,10
8,Total Apurado,287

Cidade: 78859, Zona: 0199, Seção: 0170
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,148
2,55 NINA SINGER,104
3,Eleitores Aptos,379
4,Votos nominais,258
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,14
8,Total Apurado,283

Cidade: 78859, Zona: 0199, Seção: 0171
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,102
2,55 NINA SINGER,109
3,Eleitores Aptos,347
4,Votos nominais,223
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,18
8,Total Apurado,261

Cidade: 78859, Zona: 0199, Seção: 0172
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,103
2,55 NINA SINGER,148
3,Eleitores Aptos,425
4,Votos nominais,263
5,Votos de legenda,0
6,Votos em branco,23
7,Votos Nulos,15
8,Total Apurado,301

Cidade: 78859, Zona: 0199, Seção: 0173
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,109
2,55 NINA SINGER,143
3,Eleitores Aptos,417
4,Votos nominais,264
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,17
8,Total Apurado,295

Cidade: 78859, Zona: 0199, Seção: 0174
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,108
2,55 NINA SINGER,124
3,Eleitores Aptos,371
4,Votos nominais,242
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,16
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0175
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,125
2,55 NINA SINGER,102
3,Eleitores Aptos,374
4,Votos nominais,231
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,12
8,Total Apurado,259

Cidade: 78859, Zona: 0199, Seção: 0176
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,135
2,55 NINA SINGER,87
3,Eleitores Aptos,366
4,Votos nominais,229
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,10
8,Total Apurado,259

Cidade: 78859, Zona: 0199, Seção: 0177
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,126
2,55 NINA SINGER,101
3,Eleitores Aptos,370
4,Votos nominais,237
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,15
8,Total Apurado,265

Cidade: 78859, Zona: 0199, Seção: 0178
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,12
2,44 GERALDO MENDES,176
3,55 NINA SINGER,94
4,Eleitores Aptos,412
5,Votos nominais,282
6,Votos de legenda,0
7,Votos em branco,16
8,Votos Nulos,12
9,Total Apurado,310

Cidade: 78859, Zona: 0199, Seção: 0179
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,6
2,44 GERALDO MENDES,122
3,55 NINA SINGER,112
4,Eleitores Aptos,420
5,Votos nominais,240
6,Votos de legenda,0
7,Votos em branco,14
8,Votos Nulos,10
9,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0180
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,109
2,55 NINA SINGER,132
3,Eleitores Aptos,430
4,Votos nominais,251
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,17
8,Total Apurado,287

Cidade: 78859, Zona: 0199, Seção: 0182
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,138
2,55 NINA SINGER,115
3,Eleitores Aptos,354
4,Votos nominais,261
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,12
8,Total Apurado,287

Cidade: 78859, Zona: 0199, Seção: 0183
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,3
2,44 GERALDO MENDES,116
3,55 NINA SINGER,97
4,Eleitores Aptos,370
5,Votos nominais,216
6,Votos de legenda,0
7,Votos em branco,18
8,Votos Nulos,21
9,Total Apurado,255

Cidade: 78859, Zona: 0199, Seção: 0184
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,135
2,55 NINA SINGER,115
3,Eleitores Aptos,426
4,Votos nominais,258
5,Votos de legenda,0
6,Votos em branco,23
7,Votos Nulos,8
8,Total Apurado,289

Cidade: 78859, Zona: 0199, Seção: 0185
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,124
2,55 NINA SINGER,105
3,Eleitores Aptos,379
4,Votos nominais,239
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,16
8,Total Apurado,273

Cidade: 78859, Zona: 0199, Seção: 0186
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,108
2,55 NINA SINGER,127
3,Eleitores Aptos,416
4,Votos nominais,246
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,15
8,Total Apurado,278

Cidade: 78859, Zona: 0199, Seção: 0187
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,108
2,55 NINA SINGER,142
3,Eleitores Aptos,416
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,15
8,Total Apurado,286

Cidade: 78859, Zona: 0199, Seção: 0188
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,99
2,55 NINA SINGER,122
3,Eleitores Aptos,347
4,Votos nominais,227
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,7
8,Total Apurado,250

Cidade: 78859, Zona: 0199, Seção: 0189
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,115
2,55 NINA SINGER,119
3,Eleitores Aptos,392
4,Votos nominais,246
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,20
8,Total Apurado,285

Cidade: 78859, Zona: 0199, Seção: 0190
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,76
2,55 NINA SINGER,130
3,Eleitores Aptos,337
4,Votos nominais,218
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,18
8,Total Apurado,246

Cidade: 78859, Zona: 0199, Seção: 0191
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,78
2,55 NINA SINGER,129
3,Eleitores Aptos,338
4,Votos nominais,217
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,17
8,Total Apurado,251

Cidade: 78859, Zona: 0199, Seção: 0192
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,118
2,55 NINA SINGER,122
3,Eleitores Aptos,421
4,Votos nominais,245
5,Votos de legenda,0
6,Votos em branco,24
7,Votos Nulos,15
8,Total Apurado,284

Cidade: 78859, Zona: 0199, Seção: 0193
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,89
2,55 NINA SINGER,130
3,Eleitores Aptos,346
4,Votos nominais,229
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,24
8,Total Apurado,273

Cidade: 78859, Zona: 0199, Seção: 0194
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,106
2,55 NINA SINGER,145
3,Eleitores Aptos,426
4,Votos nominais,263
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,16
8,Total Apurado,295

Cidade: 78859, Zona: 0199, Seção: 0195
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,94
2,55 NINA SINGER,157
3,Eleitores Aptos,423
4,Votos nominais,256
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,16
8,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0196
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,127
2,55 NINA SINGER,120
3,Eleitores Aptos,373
4,Votos nominais,253
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,13
8,Total Apurado,285

Cidade: 78859, Zona: 0199, Seção: 0197
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,102
2,55 NINA SINGER,160
3,Eleitores Aptos,424
4,Votos nominais,273
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,17
8,Total Apurado,306

Cidade: 78859, Zona: 0199, Seção: 0198
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,93
2,55 NINA SINGER,158
3,Eleitores Aptos,419
4,Votos nominais,261
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,16
8,Total Apurado,294

Cidade: 78859, Zona: 0199, Seção: 0199
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,117
2,55 NINA SINGER,89
3,Eleitores Aptos,372
4,Votos nominais,212
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,15
8,Total Apurado,245

Cidade: 78859, Zona: 0199, Seção: 0200
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,96
2,55 NINA SINGER,145
3,Eleitores Aptos,416
4,Votos nominais,248
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,18
8,Total Apurado,284

Cidade: 78859, Zona: 0199, Seção: 0201
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,114
2,55 NINA SINGER,125
3,Eleitores Aptos,419
4,Votos nominais,245
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,12
8,Total Apurado,277

Cidade: 78859, Zona: 0199, Seção: 0202
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,172
2,55 NINA SINGER,83
3,Eleitores Aptos,400
4,Votos nominais,267
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,15
8,Total Apurado,292

Cidade: 78859, Zona: 0199, Seção: 0203
,Candidato,Votacao
0,13 WILSON CABELO,17
1,44 GERALDO MENDES,178
2,55 NINA SINGER,70
3,Eleitores Aptos,407
4,Votos nominais,265
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,17
8,Total Apurado,301

Cidade: 78859, Zona: 0199, Seção: 0204
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,94
2,55 NINA SINGER,90
3,Eleitores Aptos,304
4,Votos nominais,189
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,8
8,Total Apurado,208

Cidade: 78859, Zona: 0199, Seção: 0205
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,108
2,55 NINA SINGER,142
3,Eleitores Aptos,374
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,13
8,Total Apurado,287

Cidade: 78859, Zona: 0199, Seção: 0206
,Candidato,Votacao
0,Não há votos nominais,2
1,13 WILSON CABELO,8
2,44 GERALDO MENDES,91
3,55 NINA SINGER,146
4,Eleitores Aptos,420
5,Votos nominais,245
6,Votos de legenda,0
7,Votos em branco,22
8,Votos Nulos,11
9,Total Apurado,278

Cidade: 78859, Zona: 0199, Seção: 0207
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,134
2,55 NINA SINGER,97
3,Eleitores Aptos,375
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,12
8,Total Apurado,273

Cidade: 78859, Zona: 0199, Seção: 0209
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,113
2,55 NINA SINGER,125
3,Eleitores Aptos,419
4,Votos nominais,244
5,Votos de legenda,0
6,Votos em branco,28
7,Votos Nulos,16
8,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0211
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,105
2,55 NINA SINGER,108
3,Eleitores Aptos,350
4,Votos nominais,224
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,16
8,Total Apurado,248

Cidade: 78859, Zona: 0199, Seção: 0214
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,76
2,55 NINA SINGER,126
3,Eleitores Aptos,335
4,Votos nominais,206
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,14
8,Total Apurado,231

Cidade: 78859, Zona: 0199, Seção: 0215
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,126
2,55 NINA SINGER,109
3,Eleitores Aptos,373
4,Votos nominais,245
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,9
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0216
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,95
2,55 NINA SINGER,142
3,Eleitores Aptos,422
4,Votos nominais,244
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,14
8,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0217
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,121
2,55 NINA SINGER,99
3,Eleitores Aptos,378
4,Votos nominais,225
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,8
8,Total Apurado,251

Cidade: 78859, Zona: 0199, Seção: 0218
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,138
2,55 NINA SINGER,82
3,Eleitores Aptos,377
4,Votos nominais,228
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,13
8,Total Apurado,252

Cidade: 78859, Zona: 0199, Seção: 0219
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,102
2,55 NINA SINGER,146
3,Eleitores Aptos,344
4,Votos nominais,258
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,13
8,Total Apurado,279

Cidade: 78859, Zona: 0199, Seção: 0220
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,85
2,55 NINA SINGER,127
3,Eleitores Aptos,332
4,Votos nominais,223
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,9
8,Total Apurado,243

Cidade: 78859, Zona: 0199, Seção: 0221
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,96
2,55 NINA SINGER,136
3,Eleitores Aptos,421
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,17
8,Total Apurado,277

Cidade: 78859, Zona: 0199, Seção: 0222
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,94
2,55 NINA SINGER,129
3,Eleitores Aptos,375
4,Votos nominais,233
5,Votos de legenda,0
6,Votos em branco,22
7,Votos Nulos,14
8,Total Apurado,269

Cidade: 78859, Zona: 0199, Seção: 0223
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,115
2,55 NINA SINGER,124
3,Eleitores Aptos,422
4,Votos nominais,246
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,11
8,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0224
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,160
2,55 NINA SINGER,100
3,Eleitores Aptos,403
4,Votos nominais,275
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,17
8,Total Apurado,309

Cidade: 78859, Zona: 0199, Seção: 0225
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,89
2,55 NINA SINGER,133
3,Eleitores Aptos,411
4,Votos nominais,227
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,9
8,Total Apurado,256

Cidade: 78859, Zona: 0199, Seção: 0226
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,120
2,55 NINA SINGER,118
3,Eleitores Aptos,417
4,Votos nominais,244
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,15
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0227
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,116
2,55 NINA SINGER,126
3,Eleitores Aptos,349
4,Votos nominais,252
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,20
8,Total Apurado,285

Cidade: 78859, Zona: 0199, Seção: 0229
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,96
2,55 NINA SINGER,120
3,Eleitores Aptos,418
4,Votos nominais,226
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,11
8,Total Apurado,257

Cidade: 78859, Zona: 0199, Seção: 0230
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,100
2,55 NINA SINGER,138
3,Eleitores Aptos,372
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,5
7,Votos Nulos,23
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0231
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,110
2,55 NINA SINGER,127
3,Eleitores Aptos,332
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,12
8,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0232
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,98
2,55 NINA SINGER,137
3,Eleitores Aptos,406
4,Votos nominais,247
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,12
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0233
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,114
2,55 NINA SINGER,172
3,Eleitores Aptos,413
4,Votos nominais,294
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,19
8,Total Apurado,326

Cidade: 78859, Zona: 0199, Seção: 0234
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,121
2,55 NINA SINGER,132
3,Eleitores Aptos,418
4,Votos nominais,260
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,15
8,Total Apurado,286

Cidade: 78859, Zona: 0199, Seção: 0235
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,88
2,55 NINA SINGER,121
3,Eleitores Aptos,336
4,Votos nominais,221
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,16
8,Total Apurado,250

Cidade: 78859, Zona: 0199, Seção: 0236
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,127
2,55 NINA SINGER,136
3,Eleitores Aptos,399
4,Votos nominais,276
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,19
8,Total Apurado,315

Cidade: 78859, Zona: 0199, Seção: 0237
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,119
2,55 NINA SINGER,122
3,Eleitores Aptos,346
4,Votos nominais,247
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,13
8,Total Apurado,277

Cidade: 78859, Zona: 0199, Seção: 0238
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,163
2,55 NINA SINGER,89
3,Eleitores Aptos,412
4,Votos nominais,267
5,Votos de legenda,0
6,Votos em branco,22
7,Votos Nulos,16
8,Total Apurado,305

Cidade: 78859, Zona: 0199, Seção: 0239
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,134
2,55 NINA SINGER,95
3,Eleitores Aptos,371
4,Votos nominais,239
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,18
8,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0240
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,107
2,55 NINA SINGER,134
3,Eleitores Aptos,416
4,Votos nominais,255
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,15
8,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0241
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,102
2,55 NINA SINGER,130
3,Eleitores Aptos,342
4,Votos nominais,236
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,5
8,Total Apurado,251

Cidade: 78859, Zona: 0199, Seção: 0242
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,102
2,55 NINA SINGER,120
3,Eleitores Aptos,356
4,Votos nominais,227
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,17
8,Total Apurado,252

Cidade: 78859, Zona: 0199, Seção: 0243
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,117
2,55 NINA SINGER,120
3,Eleitores Aptos,435
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,14
8,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0244
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,113
2,55 NINA SINGER,120
3,Eleitores Aptos,373
4,Votos nominais,248
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,6
8,Total Apurado,263

Cidade: 78859, Zona: 0199, Seção: 0245
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,133
2,55 NINA SINGER,81
3,Eleitores Aptos,374
4,Votos nominais,223
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,18
8,Total Apurado,254

Cidade: 78859, Zona: 0199, Seção: 0246
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,76
2,55 NINA SINGER,118
3,Eleitores Aptos,334
4,Votos nominais,206
5,Votos de legenda,0
6,Votos em branco,7
7,Votos Nulos,11
8,Total Apurado,224

Cidade: 78859, Zona: 0199, Seção: 0247
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,97
2,55 NINA SINGER,110
3,Eleitores Aptos,362
4,Votos nominais,212
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,20
8,Total Apurado,245

Cidade: 78859, Zona: 0199, Seção: 0248
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,98
2,55 NINA SINGER,99
3,Eleitores Aptos,418
4,Votos nominais,201
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,17
8,Total Apurado,232

Cidade: 78859, Zona: 0199, Seção: 0249
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,127
2,55 NINA SINGER,91
3,Eleitores Aptos,376
4,Votos nominais,225
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,16
8,Total Apurado,260

Cidade: 78859, Zona: 0199, Seção: 0251
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,151
2,55 NINA SINGER,84
3,Eleitores Aptos,409
4,Votos nominais,243
5,Votos de legenda,0
6,Votos em branco,27
7,Votos Nulos,14
8,Total Apurado,284

Cidade: 78859, Zona: 0199, Seção: 0252
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,88
2,55 NINA SINGER,122
3,Eleitores Aptos,338
4,Votos nominais,214
5,Votos de legenda,0
6,Votos em branco,21
7,Votos Nulos,17
8,Total Apurado,252

Cidade: 78859, Zona: 0199, Seção: 0253
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,106
2,55 NINA SINGER,139
3,Eleitores Aptos,336
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,20
8,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0254
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,97
2,55 NINA SINGER,127
3,Eleitores Aptos,337
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,15
8,Total Apurado,261

Cidade: 78859, Zona: 0199, Seção: 0255
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,101
2,55 NINA SINGER,103
3,Eleitores Aptos,334
4,Votos nominais,207
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,18
8,Total Apurado,241

Cidade: 78859, Zona: 0199, Seção: 0256
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,76
2,55 NINA SINGER,115
3,Eleitores Aptos,336
4,Votos nominais,198
5,Votos de legenda,0
6,Votos em branco,21
7,Votos Nulos,16
8,Total Apurado,235

Cidade: 78859, Zona: 0199, Seção: 0257
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,114
2,55 NINA SINGER,169
3,Eleitores Aptos,427
4,Votos nominais,298
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,13
8,Total Apurado,328

Cidade: 78859, Zona: 0199, Seção: 0258
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,101
2,55 NINA SINGER,157
3,Eleitores Aptos,429
4,Votos nominais,264
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,23
8,Total Apurado,299

Cidade: 78859, Zona: 0199, Seção: 0259
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,105
2,55 NINA SINGER,176
3,Eleitores Aptos,428
4,Votos nominais,295
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,21
8,Total Apurado,334

Cidade: 78859, Zona: 0199, Seção: 0260
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,109
2,55 NINA SINGER,167
